kind,path,sha256,task_id,condition,source_loading_seconds,receiver_loading_seconds,mapper_initialization_seconds,checkpoint_load_seconds,started_epoch,completed_epoch
mapper_checkpoint,primary/tasks/atcoder__abc373_g/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_H.json,82f3707020be58054aa63382fdee2bb98ed60ac12683baea2163795f456fbe20,atcoder/abc373_g,ROTATING_H,,,,0.5396013900171965,,
mapper_checkpoint,primary/tasks/atcoder__abc374_a/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_H.json,6306cfe29157589fea49bd3dc61bb1426b0a1fdbb3c1ce7f5a40d4e0f4a2cda2,atcoder/abc374_a,FIXED_H,,,,0.5256251529790461,,
mapper_checkpoint,primary/tasks/atcoder__abc374_a/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_M.json,70262bcd5cac68b76ed4bd289590fd749ad25b3ff4377ffbfaef5a570ffa988e,atcoder/abc374_a,FIXED_M,,,,0.5343031100928783,,
mapper_checkpoint,primary/tasks/atcoder__abc374_a/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_H.json,96c7569f6dc16f6a7e08a73083c6fc5b948214f5432dcec9559a3e42d50e05c6,atcoder/abc374_a,ROTATING_H,,,,0.517155336914584,,
mapper_checkpoint,primary/tasks/atcoder__abc374_a/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_M.json,c5ca9ff05851e40186c753f5656a86d5adb209ea246be194e5bd0172245150de,atcoder/abc374_a,ROTATING_M,,,,0.5237751498352736,,
mapper_checkpoint,primary/tasks/atcoder__abc374_b/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_FIXED_H.json,07b116306017a9b775f45b230ad2f51ae0fb9bee3485e3a3e73224233fe95d55,atcoder/abc374_b,FIXED_H,,,,0.41782052209600806,,
mapper_checkpoint,primary/tasks/atcoder__abc374_b/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_FIXED_M.json,6c08cb29d7f8cf16d4673d8de3db68dc9501942b18a67e8891e49fed3bae0b0b,atcoder/abc374_b,FIXED_M,,,,0.42382865492254496,,
mapper_checkpoint,primary/tasks/atcoder__abc374_b/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_ROTATING_H.json,4d7f726856787a07210d26b37eba77cce7fe2e390fb1e048f61a990802aa8ee3,atcoder/abc374_b,ROTATING_H,,,,0.4110145312733948,,
mapper_checkpoint,primary/tasks/atcoder__abc374_b/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_ROTATING_M.json,bb2cbb1548e1e4b6c123e6d9c6c87c18451b6c06770699d32db69c7081d0c134,atcoder/abc374_b,ROTATING_M,,,,0.41023642709478736,,
mapper_checkpoint,primary/tasks/atcoder__abc374_c/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_H.json,24bf7592818b162133a526da876b4a02778d43c01b7632143b51565abea5c0b7,atcoder/abc374_c,FIXED_H,,,,0.5268387882970273,,
mapper_checkpoint,primary/tasks/atcoder__abc374_c/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_M.json,cbb5535248f9fd55bde5b962f984a17941e8b3622863e8c4465d229125ebecac,atcoder/abc374_c,FIXED_M,,,,0.5404183766804636,,
mapper_checkpoint,primary/tasks/atcoder__abc374_c/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_H.json,16a3fd1d26844cd88ab6e785c993e1103b918d1fc99412fed7488e6420556a48,atcoder/abc374_c,ROTATING_H,,,,0.9302206849679351,,
mapper_checkpoint,primary/tasks/atcoder__abc374_c/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_M.json,4c88f97155d602de6b85c3c1301ef9ba6265046d090c9a34ba179995ef244310,atcoder/abc374_c,ROTATING_M,,,,1.5893487422727048,,
mapper_checkpoint,primary/tasks/atcoder__abc374_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_H.json,a5b56cdd6a5d2f2b4a8513429e3256fbf4df88dc96a2a58493e3da3534894976,atcoder/abc374_d,FIXED_H,,,,0.5061927041970193,,
mapper_checkpoint,primary/tasks/atcoder__abc374_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_M.json,d2737a928ab459830656d2b1f16ffe78e06845c1724de98e0508b85e07b8fedc,atcoder/abc374_d,FIXED_M,,,,0.5286568212322891,,
mapper_checkpoint,primary/tasks/atcoder__abc374_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_H.json,0da25b0dfcc47a377dc5b9c28f5290b844739a1a9b3e82c678945791c030e951,atcoder/abc374_d,ROTATING_H,,,,1.0939266718924046,,
mapper_checkpoint,primary/tasks/atcoder__abc374_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_M.json,9b2d9148f4cc725ac1aab896c4fa2eba746812a9bb661656217b838f2a9aec4d,atcoder/abc374_d,ROTATING_M,,,,1.2670338959433138,,
mapper_checkpoint,primary/tasks/atcoder__abc375_a/mapper_loads/mytncdi1st3sjc_generation_0_1789829479706277413_FIXED_H.json,ad106a10fa8420298758e101af919cc782e896cde78b7a6655397827d5b9a3fd,atcoder/abc375_a,FIXED_H,,,,0.6672722473740578,,
mapper_checkpoint,primary/tasks/atcoder__abc375_a/mapper_loads/mytncdi1st3sjc_generation_0_1789829479706277413_FIXED_M.json,c1c813170948a536bfefbc02e4bafff85800c734d900635a25e8d7c6babc4a0d,atcoder/abc375_a,FIXED_M,,,,0.6330211721360683,,
mapper_checkpoint,primary/tasks/atcoder__abc375_a/mapper_loads/mytncdi1st3sjc_generation_0_1789829479706277413_ROTATING_H.json,54dd124e9ec6aa6b1a1efec3484df44a19fd1277d91f28c5adb25930fcde5a21,atcoder/abc375_a,ROTATING_H,,,,0.6307369396090508,,
mapper_checkpoint,primary/tasks/atcoder__abc375_a/mapper_loads/mytncdi1st3sjc_generation_0_1789829479706277413_ROTATING_M.json,d2f08bd88af517e16c0b7e22cbd83a550f91b9765f6dddd2e9ab1b2f2d000013,atcoder/abc375_a,ROTATING_M,,,,0.6197640970349312,,
mapper_checkpoint,primary/tasks/atcoder__abc375_e/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_H.json,c816fafb4e0e539dc1deb34d2cd3ae696f4e623c90326a7963af34dca2f1d2d6,atcoder/abc375_e,FIXED_H,,,,0.5323919416405261,,
mapper_checkpoint,primary/tasks/atcoder__abc375_e/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_M.json,888215bff99b3d44cd52aa4da45a7166a2790253bcf815f1f9f8a45d7f3558ff,atcoder/abc375_e,FIXED_M,,,,0.5300566228106618,,
mapper_checkpoint,primary/tasks/atcoder__abc375_e/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_H.json,af1ffbe679899f201553fb1f3d3d2bf9a78e1ae7c79b2491c77c9f775c689f32,atcoder/abc375_e,ROTATING_H,,,,0.9817819730378687,,
mapper_checkpoint,primary/tasks/atcoder__abc375_e/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_M.json,2cdc5a3dbde28bbddca6a1c2595054db63746c6ad677f3a43c2db1b8f04a4e46,atcoder/abc375_e,ROTATING_M,,,,0.9143449463881552,,
mapper_checkpoint,primary/tasks/atcoder__abc375_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_H.json,4cdf26eb2f2bf640ac4a09d29ac30ed8276fad988ca969830ec1f524cb0ef7f7,atcoder/abc375_f,FIXED_H,,,,0.5582309830933809,,
mapper_checkpoint,primary/tasks/atcoder__abc375_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_M.json,ca1feee2eb8c4ff89ddcfc3f48a3ac2b39c0bf53d8a8cde149b51fd3edc31eb2,atcoder/abc375_f,FIXED_M,,,,0.4313468374311924,,
mapper_checkpoint,primary/tasks/atcoder__abc375_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_H.json,3c7d666e65e6199f89fd9e2014d786377359cb31e236971128dea81a69a048d0,atcoder/abc375_f,ROTATING_H,,,,0.5911689288914204,,
mapper_checkpoint,primary/tasks/atcoder__abc375_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_M.json,d901cd90327d5185fadcff8cf7430834ccfdae70c335fbc4f2f159238a9f43ce,atcoder/abc375_f,ROTATING_M,,,,0.466785479336977,,
mapper_checkpoint,primary/tasks/atcoder__abc376_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_H.json,38eb5886823901efa1b8d231cc662d218cfb5fa4adbd88ab745f0ad54d941baa,atcoder/abc376_f,FIXED_H,,,,0.5558965094387531,,
mapper_checkpoint,primary/tasks/atcoder__abc376_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_M.json,4ef43e144d19433561163c68e26f92b20bb20165032db988b98ea6bdf4adc7fa,atcoder/abc376_f,FIXED_M,,,,0.5596388801932335,,
mapper_checkpoint,primary/tasks/atcoder__abc376_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_H.json,af88de680c87aafe995a10a0b78d87f2553d66d88f2cf4b2589536431dd4f838,atcoder/abc376_f,ROTATING_H,,,,0.6219987031072378,,
mapper_checkpoint,primary/tasks/atcoder__abc376_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_M.json,3d3ed43a6a1b0c6fb87a888dcb3526db04f6d81653ccd3d111f9bfbdc8e4ddec,atcoder/abc376_f,ROTATING_M,,,,0.5586968436837196,,
mapper_checkpoint,primary/tasks/atcoder__abc377_a/mapper_loads/hrtrqibwru06o6_generation_1_1789827321680860919_FIXED_H.json,b45a49e65b6e8a7239b07075fc9bd1a5abd0628434305098524c6429f9abd60f,atcoder/abc377_a,FIXED_H,,,,0.40009037498384714,,
mapper_checkpoint,primary/tasks/atcoder__abc377_a/mapper_loads/hrtrqibwru06o6_generation_1_1789827321680860919_ROTATING_H.json,aed474716d97cde5ce29c996a34457d038d971aeddf01153fa6699c35c8fe78e,atcoder/abc377_a,ROTATING_H,,,,0.40070699201896787,,
mapper_checkpoint,primary/tasks/atcoder__abc377_a/mapper_loads/hrtrqibwru06o6_generation_1_1789827321680860919_ROTATING_M.json,9f27c5b57baa5f28e41449d5ae3fccddfcc80f4ef7547b0bdf78c52a907ac1fa,atcoder/abc377_a,ROTATING_M,,,,0.5002818000502884,,
mapper_checkpoint,primary/tasks/atcoder__abc377_b/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_H.json,818c3b5049550dda7505edb047b27e5b41f881b4e93d3382d5e0145d70b02160,atcoder/abc377_b,FIXED_H,,,,0.5526665979996324,,
mapper_checkpoint,primary/tasks/atcoder__abc377_b/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_M.json,04e88caccf9634df611ee8784c0dc892d3c8b895f0c87cbb28af5c96f9c27e09,atcoder/abc377_b,FIXED_M,,,,0.5438142321072519,,
mapper_checkpoint,primary/tasks/atcoder__abc377_b/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_H.json,0581a200b4b06744172d2f5d8c5bf996c7b26888767f8fbf7263a381276f0eab,atcoder/abc377_b,ROTATING_H,,,,1.8682330320589244,,
mapper_checkpoint,primary/tasks/atcoder__abc377_b/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_M.json,d7f33a34770654e93f0e87cc458b054db3e1a4f47c15f20fadd368ff4424fc8c,atcoder/abc377_b,ROTATING_M,,,,0.9254969167523086,,
mapper_checkpoint,primary/tasks/atcoder__abc377_c/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_H.json,3ea7341ac1c29079e6e4d4d4d3e0de1c957b5ef7db98ac618f68796c0faff762,atcoder/abc377_c,FIXED_H,,,,0.4813743382692337,,
mapper_checkpoint,primary/tasks/atcoder__abc377_c/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_M.json,43388170a0c5e6060c66e4be43489162a7ee48bacc9741016efc4523badf2080,atcoder/abc377_c,FIXED_M,,,,0.559595750644803,,
mapper_checkpoint,primary/tasks/atcoder__abc377_c/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_H.json,9a9f6d0589aedf80ca1b5269f9b047d2d795aae715ed0a6707613e5b1aca228c,atcoder/abc377_c,ROTATING_H,,,,0.36339040845632553,,
mapper_checkpoint,primary/tasks/atcoder__abc377_c/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_M.json,32516e20cbd32610aabcd19c7296c309b08f1ff68f2c200cca97dda07efcfe84,atcoder/abc377_c,ROTATING_M,,,,0.4851618595421314,,
mapper_checkpoint,primary/tasks/atcoder__abc377_d/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_FIXED_H.json,9c60439c9226b0f9eed1542c78309de61fac2ebc74116852ff4c5d54b7805870,atcoder/abc377_d,FIXED_H,,,,0.4199992436915636,,
mapper_checkpoint,primary/tasks/atcoder__abc377_d/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_FIXED_M.json,532e405beecb7775a1fcc3ef4817d1a701803dccbbbcf5d163188046645a05ae,atcoder/abc377_d,FIXED_M,,,,0.42128964606672525,,
mapper_checkpoint,primary/tasks/atcoder__abc377_d/mapper_loads/w0ycaqip586bjh_generation_0_1789824951358354911_ROTATING_M.json,524695b0a254a0e2914247dfbef6bf3fe44d881008cf9a0a011608561f99f125,atcoder/abc377_d,ROTATING_M,,,,0.5025103827938437,,
mapper_checkpoint,primary/tasks/atcoder__abc377_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_H.json,34d5003fe8274bac0405dd4491e11dd6294df5e99c40887e688f85a287ee80c1,atcoder/abc377_g,FIXED_H,,,,0.514535792870447,,
mapper_checkpoint,primary/tasks/atcoder__abc377_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_M.json,045659e8cc4aba14640b9f9e65984b558d865ca91dd48c800a2802a567946e3c,atcoder/abc377_g,FIXED_M,,,,0.5245657220948488,,
mapper_checkpoint,primary/tasks/atcoder__abc377_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_H.json,d40274fd9b16ad287db00d24751b3ecb3a2ef61490021db20da8c312d7df876d,atcoder/abc377_g,ROTATING_H,,,,0.5169406710192561,,
mapper_checkpoint,primary/tasks/atcoder__abc377_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_M.json,9d4f79991c91a4f485bea82e9d03505c9c1fd9e3622605817010181a7b29e85b,atcoder/abc377_g,ROTATING_M,,,,0.49836388509720564,,
mapper_checkpoint,primary/tasks/atcoder__abc378_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_M.json,09c0288edccaeff9b97067ffc3341f833a48ca7e5a907f209e2a4ad1e5f9dfa4,atcoder/abc378_c,FIXED_M,,,,0.4760855040512979,,
mapper_checkpoint,primary/tasks/atcoder__abc378_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_H.json,9e6e07ef960568873edd441096e55059b70c3dbc7b020b2ae26e9f6f020878f6,atcoder/abc378_c,ROTATING_H,,,,0.4695793390274048,,
mapper_checkpoint,primary/tasks/atcoder__abc378_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_M.json,6f5688f1a7c6e39dc89be7d28358663dd0f1885dc3dafc6b4dc8fd1b9698ff4f,atcoder/abc378_c,ROTATING_M,,,,0.46772745810449123,,
mapper_checkpoint,primary/tasks/atcoder__abc378_e/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_H.json,ed3e4a88cfc470d4ab7eaef5f5ad863f6c26c95718ce293180c14e0b792a0885,atcoder/abc378_e,FIXED_H,,,,0.5025976898614317,,
mapper_checkpoint,primary/tasks/atcoder__abc378_e/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_M.json,0393cd2f3af508055a39dde5e8058b2713170890b40a6720b07bb8a9048aa191,atcoder/abc378_e,FIXED_M,,,,0.49081613402813673,,
mapper_checkpoint,primary/tasks/atcoder__abc378_e/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_H.json,059f9ce12618e344a1004a854fc669d8ec41a6e0202a2061286bd42dc7dadbe0,atcoder/abc378_e,ROTATING_H,,,,0.4791232410352677,,
mapper_checkpoint,primary/tasks/atcoder__abc378_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_H.json,2ba4de7bd97c70edfd7f161b451a5ed534e3664262c0bfbbc7ff5fbd5692bef4,atcoder/abc378_f,FIXED_H,,,,0.4046143405139446,,
mapper_checkpoint,primary/tasks/atcoder__abc378_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_H.json,46148402fc9d3ce6bcf1a4e6c0c14f63ab1195bda503fc64efecd6f0b7886831,atcoder/abc378_f,ROTATING_H,,,,0.5576492287218571,,
mapper_checkpoint,primary/tasks/atcoder__abc378_f/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_M.json,5584027f7bffae96840afe1161abcbb25231e40e44d4d36437b1c4a4c4c91bd6,atcoder/abc378_f,ROTATING_M,,,,0.5365011021494865,,
mapper_checkpoint,primary/tasks/atcoder__abc378_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_H.json,39e8c35c260d88d11aba3e2fc3dadc20cf494ea0a8526a33b0ec8253ab5d0b3c,atcoder/abc378_g,FIXED_H,,,,0.5254905500914901,,
mapper_checkpoint,primary/tasks/atcoder__abc378_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_M.json,6c132371853038583abaed47885dedf0ce5c94cd84e2557f4e3d3ee87e6cdc23,atcoder/abc378_g,FIXED_M,,,,0.5339915091171861,,
mapper_checkpoint,primary/tasks/atcoder__abc378_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_H.json,e72afb818432475e18aa23b0daafe65d9b486e0fcfda3f59d8479059aafd370d,atcoder/abc378_g,ROTATING_H,,,,0.5240435029845685,,
mapper_checkpoint,primary/tasks/atcoder__abc378_g/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_M.json,ae391533c345d15df5bcf41a6d7ff094a956c8e8beba0628ec5fb29898f0ae49,atcoder/abc378_g,ROTATING_M,,,,0.5196247969288379,,
mapper_checkpoint,primary/tasks/atcoder__abc379_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_H.json,fbe0b1d9249c7ac6da97e5cc8091e5ce767dca2a1c207d3a930686f9f6d51ba8,atcoder/abc379_c,FIXED_H,,,,0.48513323883526027,,
mapper_checkpoint,primary/tasks/atcoder__abc379_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_M.json,76a505165becebe81b690d44a1a26823e59f58627f17df4459f991b4d396cefb,atcoder/abc379_c,FIXED_M,,,,0.4779367190785706,,
mapper_checkpoint,primary/tasks/atcoder__abc379_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_H.json,c11c681e25b7626672b1855aff751873a4d59da1de762a8277aad6ab2561139d,atcoder/abc379_c,ROTATING_H,,,,0.4821477110963315,,
mapper_checkpoint,primary/tasks/atcoder__abc379_c/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_M.json,f78e63b840ab48bd82e11cf49c870ac47acdd0ded7cbb12e43962d394c31621b,atcoder/abc379_c,ROTATING_M,,,,0.4818907759618014,,
mapper_checkpoint,primary/tasks/atcoder__abc379_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_H.json,c00df07a1f7e30124a7b2276fb6cf2228a4d7dcdb64a77ff022cec0cd32a7af6,atcoder/abc379_d,FIXED_H,,,,0.5420876299031079,,
mapper_checkpoint,primary/tasks/atcoder__abc379_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_M.json,8144b9994fa91d9a22f1eba99d456145827e381830dab7e6264746e6235f63a8,atcoder/abc379_d,FIXED_M,,,,0.5638715270906687,,
mapper_checkpoint,primary/tasks/atcoder__abc379_d/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_H.json,b6555d66d58375154c094e0d1344f2df968facb6afbb03dcc3d1e1f694680752,atcoder/abc379_d,ROTATING_H,,,,1.5491946060210466,,
mapper_checkpoint,primary/tasks/atcoder__abc380_b/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_H.json,0ecc09a92714a9c9a7def8ccf6818d47355f47009e26ff823a44355aaf79ec4d,atcoder/abc380_b,FIXED_H,,,,0.5343125921208411,,
mapper_checkpoint,primary/tasks/atcoder__abc380_b/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_M.json,9f829afe2e936de0ef450fd84e1d0bdc085188888cf153c9a1702c2bec2f6d1b,atcoder/abc380_b,FIXED_M,,,,0.5329359830357134,,
mapper_checkpoint,primary/tasks/atcoder__abc380_b/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_M.json,a064b6ad7407e874e3aab26cdbfa8f251810613850e16820ffd8d2f5723f4b6c,atcoder/abc380_b,ROTATING_M,,,,0.5278393789194524,,
mapper_checkpoint,primary/tasks/atcoder__abc380_g/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_H.json,274e5c1e0ac63bfc4252036625f9c815539a90edadf6c6951b937e0612fa18ad,atcoder/abc380_g,FIXED_H,,,,0.5348288719542325,,
mapper_checkpoint,primary/tasks/atcoder__abc380_g/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_FIXED_M.json,6e4516d8e0929b909cf67949c1cba25d4017fd0539c8c6804fb2fce615ab2028,atcoder/abc380_g,FIXED_M,,,,0.546651491895318,,
mapper_checkpoint,primary/tasks/atcoder__abc380_g/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_H.json,63c156e1a8dfbca9bb5d93bd94470a61918c8af8514bac6eaa0a69c8f5425552,atcoder/abc380_g,ROTATING_H,,,,0.9426490538753569,,
mapper_checkpoint,primary/tasks/atcoder__abc380_g/mapper_loads/108w4mmsquk207_generation_1_1789824975188407083_ROTATING_M.json,e4fd9a8b8af5b84e2607b1492d6e41a736f304848ed36d01a4573cfe35adaf1a,atcoder/abc380_g,ROTATING_M,,,,1.0316547323018312,,
mapper_checkpoint,primary/tasks/atcoder__abc381_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_H.json,3c5edcc04fa992d3e21245ac0e1e47bdc300ca9998d8758a532603c5a7ec8aa2,atcoder/abc381_b,FIXED_H,,,,0.4860234239604324,,
mapper_checkpoint,primary/tasks/atcoder__abc381_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_M.json,060aa5a4b07e37dff83bbaf853db7867602554977d4d14f632a2c879b0926fdd,atcoder/abc381_b,FIXED_M,,,,0.49268106697127223,,
mapper_checkpoint,primary/tasks/atcoder__abc381_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_H.json,8e2cd62c51134475d6d3c13eaddbabbe83e973c90f3a0a5c070ed9d55338ca84,atcoder/abc381_b,ROTATING_H,,,,0.4764381779823452,,
mapper_checkpoint,primary/tasks/atcoder__abc381_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_M.json,36ba25d4acfbefd026e21a47cc0cb4df3938de063a9166b3cc9536ec2e3f06a5,atcoder/abc381_b,ROTATING_M,,,,0.4787756388541311,,
mapper_checkpoint,primary/tasks/atcoder__abc381_d/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_H.json,e3893380891d60e30615d486cddc5a5f08e753456010a0868755a45c854961d2,atcoder/abc381_d,FIXED_H,,,,0.5190010180231184,,
mapper_checkpoint,primary/tasks/atcoder__abc381_d/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_FIXED_M.json,10014626f3c1e1589909dcd846249f1a5be6b80700ce009454acad09ca883ab1,atcoder/abc381_d,FIXED_M,,,,0.5192975238896906,,
mapper_checkpoint,primary/tasks/atcoder__abc381_d/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_H.json,d507d6c61f230c9cb959803a41de1be3d79306737bccd6acd6799083d33b13d7,atcoder/abc381_d,ROTATING_H,,,,0.52665283693932,,
mapper_checkpoint,primary/tasks/atcoder__abc381_d/mapper_loads/9hlpwazgwe1flj_generation_1_1789832656469872527_ROTATING_M.json,fb1825b134f486b87fb37f611ad472d2fa222157b19eec95fdc7ac32ddb3db1d,atcoder/abc381_d,ROTATING_M,,,,0.5128112798556685,,
mapper_checkpoint,primary/tasks/atcoder__abc381_e/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_H.json,2e3d204fbd1f78484064d6dc9ee643f7cddb246239f0443888abe6146b9b6552,atcoder/abc381_e,FIXED_H,,,,0.7387643251568079,,
mapper_checkpoint,primary/tasks/atcoder__abc381_e/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_M.json,127f2c22f70ad586a80afdf2b18ea8f432bb2301a0ba9ede563da945aecadd49,atcoder/abc381_e,FIXED_M,,,,0.5600636601448059,,
mapper_checkpoint,primary/tasks/atcoder__abc381_e/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_H.json,dccede04af397cd94108ed0f33d9eac1ab62b5d9015e6e9ca7450ca6902fcb81,atcoder/abc381_e,ROTATING_H,,,,0.5561550632119179,,
mapper_checkpoint,primary/tasks/atcoder__abc382_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_FIXED_H.json,68754cf4b34b5cfba06914b42eb638ffbaf363a9fb7a80be06557ec5639a8782,atcoder/abc382_b,FIXED_H,,,,0.46937771211378276,,
mapper_checkpoint,primary/tasks/atcoder__abc382_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_H.json,f3e54ca71b2fe7b8b0c9b9d348439599666850d0268ecf970d800fba946500d8,atcoder/abc382_b,ROTATING_H,,,,0.4676834710408002,,
mapper_checkpoint,primary/tasks/atcoder__abc382_b/mapper_loads/oianuofedm84rt_generation_2_1789824916910890488_ROTATING_M.json,04aad803f8ec1d206ca9963e80cdc6c1cb1f0948644f2034297fd38b68c81189,atcoder/abc382_b,ROTATING_M,,,,0.48248842009343207,,
mapper_checkpoint,primary/tasks/atcoder__abc384_a/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_H.json,be81ca067d3a45c29b31abadec2a549a7aeb18dcb8be49a318ffed5f6e3e6eb1,atcoder/abc384_a,FIXED_H,,,,0.3966520372778177,,
mapper_checkpoint,primary/tasks/atcoder__abc384_a/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_FIXED_M.json,f600a025d4d5695c9d8b094e9a34631af15f2ca476ef8516ddc7774b2cd24e78,atcoder/abc384_a,FIXED_M,,,,0.49233781918883324,,
mapper_checkpoint,primary/tasks/atcoder__abc384_a/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_H.json,ccfc75a742facf415de7d7a75f1925cee04a73320951e12d071df212e573f498,atcoder/abc384_a,ROTATING_H,,,,0.5113442111760378,,
mapper_checkpoint,primary/tasks/atcoder__abc384_a/mapper_loads/nv36660gsdcw11_generation_0_1789824988462409312_ROTATING_M.json,1e6502b3704fbc76033099d161d897ed65384e11a66e1528d86cf459f102730b,atcoder/abc384_a,ROTATING_M,,,,0.5523622501641512,,
