kind,path,sha256,source_loading_seconds,receiver_loading_seconds,mapper_initialization_seconds,checkpoint_load_seconds
mapper_checkpoint,secondary/tasks/atcoder__abc373_g/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,24340bdf99a61aafcf55ddcd0b98f4328bdf7f11fc0f383c473db5c7cb5ed15a,,,,0.482837091665715
mapper_checkpoint,secondary/tasks/atcoder__abc373_g/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,bdd80b03c6a6080f5351213e4d22ddfe5a076452ecba1011cbd2c73d79c33007,,,,0.4098795084282756
mapper_checkpoint,secondary/tasks/atcoder__abc374_a/mapper_loads/q82518pd9efqvq_secondary_1_1789847874677542753_FIXED_H.json,b9bc54dda6c4db9e3007d177cb6140c5844a84c21cb22022dbf5d2005c924853,,,,0.4137089280411601
mapper_checkpoint,secondary/tasks/atcoder__abc374_a/mapper_loads/q82518pd9efqvq_secondary_1_1789847874677542753_FIXED_M.json,e27b75712d157ceafefcaf0c8df28c2cb3e0b2bb88058eac7980c2348c88da49,,,,0.40547987865284085
mapper_checkpoint,secondary/tasks/atcoder__abc374_a/mapper_loads/q82518pd9efqvq_secondary_1_1789847874677542753_ROTATING_H.json,9e21bb103e5b20b21943cc42fa89fd8a03187014838dd1a74f12330ad4cc752b,,,,0.4870525342412293
mapper_checkpoint,secondary/tasks/atcoder__abc374_b/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_H.json,c63cdad4def2440688de31a949800e61719122f5626a342f2da838de233b3367,,,,0.48177173314616084
mapper_checkpoint,secondary/tasks/atcoder__abc374_b/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_M.json,da1c781cd81955880f8a1d2b80c412c4399fd88a74928701224464a276e1abbb,,,,0.4187372620217502
mapper_checkpoint,secondary/tasks/atcoder__abc374_b/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_H.json,147f887f65fbdd75d2e6703b31d1331b07a086366d62fffa9950dfdb7b575fc6,,,,0.5084291752427816
mapper_checkpoint,secondary/tasks/atcoder__abc374_b/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_M.json,71cf17dc8eafe2d1700746df26de93d3ab8d2c137a7a537fe92299b67a9bf324,,,,0.4187415591441095
mapper_checkpoint,secondary/tasks/atcoder__abc374_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_H.json,4a201ffb374ce7c8d35d4249d4dd111c9cb7c24e160e6862313951df3f26d74d,,,,0.5013691876083612
mapper_checkpoint,secondary/tasks/atcoder__abc374_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_M.json,b0f3a0227846bcb6667f022267f1aeb57325cb9c449475e59234a71d4d09a0c3,,,,0.5105015700682998
mapper_checkpoint,secondary/tasks/atcoder__abc374_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_ROTATING_H.json,48caa611cc0583a86f2ead931cee66020267eefb3333c1a4ad7c57eee2aea003,,,,0.5079618981108069
mapper_checkpoint,secondary/tasks/atcoder__abc374_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_ROTATING_M.json,ab893034c45a929002d453c0a840cd422451fabd14974a2e382f2753c1a44edd,,,,0.5134965125471354
mapper_checkpoint,secondary/tasks/atcoder__abc374_d/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_H.json,e871f728b734dd2ae4f43193572792342fbf8f6af6e44b48d363ef2a42fe5edc,,,,0.5096156550571322
mapper_checkpoint,secondary/tasks/atcoder__abc374_d/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_ROTATING_H.json,792b6e66a3cfe205a5a5c63bd05b3d0b332587ce784c95dec3759c3aeaeecc4e,,,,0.50653887540102
mapper_checkpoint,secondary/tasks/atcoder__abc374_d/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_ROTATING_M.json,5ed17a24c174d8ec5ad78532a718e8049853b162e18f5ed589981dd594165c5d,,,,0.49851426761597395
mapper_checkpoint,secondary/tasks/atcoder__abc375_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,5565ab8af1b495b9e7b23d1ead884818882ba7815a33a8f0c0c0645266868d50,,,,0.41606434993445873
mapper_checkpoint,secondary/tasks/atcoder__abc375_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,a209a8f3f77d5b35c5b2c8c22b5e32f112ea8bbfd41c11e67e7f159303bdeb4d,,,,0.41303946217522025
mapper_checkpoint,secondary/tasks/atcoder__abc375_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,548d9d48a514edceb2b4962dfc7da9bd419bb1a97a1e18740f0652f4960ac211,,,,0.4121988699771464
mapper_checkpoint,secondary/tasks/atcoder__abc375_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_M.json,f1e94b3a839fce9fba97f069e1d3b02f0c33c0b6b75db4923fef10aa2f1b5cfe,,,,0.5038703670725226
